trial,blend_rate,borrow_penalty,equal_weight_blend,momentum_lookback,rebalance_freq,spread_penalty,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
260,0.7495588663131533,0.08003123567683464,0.14486424291637404,18,34,0.012239361782524091,True,-1.389426,-4.635884,0.388809,3.475324,1.236996,0.717259,-3.555413,3.391414,1.413070,0.090567,2.487782,-2.875760,3.702343,1.845028,-0.854015,-0.297880,-0.328014,3.429338,-1.446750,1.478660,0.152107,0.862770,-1.542175,6.381077,4.458609,0.866434,3.162178,-0.839307,2.759955,-3.509080,0.524592,6.385784,3.279644,0.752407,-1.556229,1.953694,0.899053,6.772105,2.602327,-4.635884,6.385784,0.345480,0.1
81,0.6667627058946752,0.07771733146488162,0.12390545549002732,18,27,0.013516641318660389,True,-1.411738,-4.612951,0.385330,3.546601,1.219421,0.619756,-3.558000,3.380813,1.362774,0.097677,2.499309,-2.933427,3.786214,1.854247,-0.840426,-0.317000,-0.359039,3.428732,-1.394657,1.494746,0.189876,0.862770,-1.724353,6.465204,4.500432,0.851071,3.144522,-0.874466,2.785764,-3.505999,0.480603,6.413833,3.241642,0.784340,-1.518431,1.836786,0.893944,6.856028,2.618402,-4.612951,6.465204,0.341408,0.1
408,0.6238571694765372,0.08723373411079065,0.3040261094475248,18,21,0.017319644068774585,True,-0.965606,-4.744932,0.402479,3.054010,1.138050,0.962601,-3.498101,3.519949,1.727706,-0.095404,2.358409,-2.691127,3.034809,1.820222,-0.770283,-0.091284,0.068277,3.345505,-1.780611,1.505153,-0.043030,0.849827,-1.341665,6.336477,4.091172,0.875298,3.318079,-0.749119,2.546336,-3.691131,0.761587,6.019336,3.500912,0.471629,-1.866898,2.715381,0.891500,6.535333,2.556430,-4.744932,6.336477,0.348729,0.1
463,0.8503020277938023,0.08703226592704201,0.16770179297804644,19,19,0.013954160353331467,True,0.757817,-3.731473,0.754432,2.221648,0.215050,0.912355,-3.589323,3.625796,2.658461,1.297553,2.189339,-4.975812,-1.931061,1.183679,0.119328,-0.951306,0.804805,2.356480,-0.935382,1.463614,-0.771227,0.618692,-3.563830,5.723673,4.210765,0.406742,6.961885,1.065745,2.568436,-2.400056,0.487946,6.756865,4.178517,1.027942,-2.165520,2.220594,0.882588,7.793285,2.791646,-4.975812,6.961885,0.316153,0.1
69,0.662153652001018,0.07809564480635123,0.12994552289209604,19,17,0.02250683143225078,True,-0.003312,-4.396905,0.603891,2.530576,-0.557268,1.631871,-3.708786,3.779111,3.175223,1.224274,1.409240,-2.379134,-1.038527,2.066528,0.005877,-1.237384,1.151140,2.381483,-1.268709,0.602832,-1.925406,0.719995,-2.056834,6.630566,3.709748,1.859267,5.976751,0.225596,2.203335,-2.213038,0.208934,6.659842,4.083933,0.919045,-2.185886,0.511383,0.869424,7.060015,2.657069,-4.396905,6.659842,0.327212,0.1
143,0.7834237238481337,0.0660472894930878,0.27483640676316545,5,13,0.06585537343656088,True,-0.374474,-7.989384,-0.246201,2.846298,0.479117,2.588910,-0.780662,5.303062,-3.054330,-2.196187,-0.072403,-2.422956,-0.490315,0.887783,4.995556,-1.241233,2.822684,3.729921,-0.559250,0.208385,0.879271,-1.164960,-4.829228,4.322498,5.562304,2.692427,5.758985,3.015977,1.323926,-1.681461,4.322788,4.448236,7.044148,-2.238816,-6.517771,3.377695,0.854176,12.213748,3.494817,-7.989384,7.044148,0.244412,0.1
140,0.6740843023398425,0.0679393339139322,0.13822040529126223,34,6,0.07370443625825275,True,-0.093211,-5.296728,-0.603494,1.406171,-0.399941,3.922978,-2.162876,4.429244,1.131525,-1.488171,2.164788,-5.672092,1.018277,2.117398,2.695286,1.028986,-0.517221,2.281923,-2.970450,2.111054,-1.685118,0.818234,-0.799942,5.740731,4.612895,0.988745,4.648912,-1.427907,1.209649,-3.652499,3.826148,5.800466,5.874063,0.434760,-3.831478,3.044266,0.852927,9.193068,3.032007,-5.672092,5.874063,0.281308,0.1
103,0.5875776926494247,0.0803824450535689,0.18491411731569518,5,34,0.07191771278851786,True,-2.614874,-7.614655,0.501350,2.553578,1.072568,0.619337,-1.604014,3.340847,2.766910,-2.221938,1.982255,-2.780884,-1.009864,-0.357872,2.389245,-1.755296,2.861171,4.808414,0.299967,-3.953149,1.291065,-1.628070,-2.316704,7.458595,4.042392,4.083367,3.683668,0.634215,2.873123,-3.428097,3.890660,4.152891,6.767481,-1.652834,-3.217189,4.156654,0.835398,10.965857,3.311474,-7.614655,7.458595,0.252274,0.1
407,0.7156674697986263,0.09193897647962801,0.2288609443988867,5,25,0.014279198868192358,True,-1.754691,-4.343573,0.501350,2.607164,4.940365,0.619337,-2.457546,1.798804,-1.118965,-2.288844,1.982255,-2.862655,3.012099,-0.357872,3.553925,-1.675021,1.686814,3.268607,0.543038,-4.096747,0.820618,-1.529250,-1.308906,6.220626,3.894653,5.346570,4.444286,0.656873,3.113239,-3.428097,-0.583583,4.468888,5.050423,-1.602083,-3.318996,4.156654,0.832215,9.070510,3.011729,-4.343573,6.220626,0.276325,0.1
123,0.7739348518055962,0.06364733397389677,0.12478425027379604,19,17,0.01649013009387617,True,0.409280,-4.543271,0.627026,2.239921,-0.327780,1.529692,-3.672493,3.761847,3.082101,1.001167,1.397667,-2.302389,-1.109130,1.691682,0.582673,-0.692373,1.265962,2.124390,-1.514688,0.822887,-2.195919,0.722539,-2.112274,6.092013,3.324434,1.927459,5.729087,-0.067504,2.022191,-2.500983,0.565405,6.601554,4.229765,0.952772,-2.138532,0.247308,0.827041,6.732156,2.594640,-4.543271,6.601554,0.318750,0.1
138,0.6379970803987174,0.06610605552187707,0.11461676193995769,18,12,0.06558705508843667,True,0.021959,-3.678716,1.912382,2.742291,-0.347689,1.181108,-2.458020,3.740071,1.691596,-0.157123,1.005934,-2.498511,3.804127,1.805744,-1.161360,-0.701583,2.153324,3.926119,-2.464952,0.672570,-1.623889,0.656801,-4.050631,7.592035,4.270744,1.701940,2.235346,-1.345160,2.521678,-3.672983,3.281492,6.009623,4.052232,-0.165312,-2.970413,0.008512,0.824758,7.860677,2.803690,-4.050631,7.592035,0.294169,0.1
263,0.740305793407494,0.08774354138371991,0.26801873877497756,19,20,0.015589666365843807,True,0.038372,-4.660174,0.582095,2.810946,-0.269684,0.116989,-3.614610,3.509048,2.428063,-0.656672,2.114615,-4.428491,-1.656148,1.358144,-0.223171,-0.057626,0.615933,2.289792,-1.265177,1.071451,-1.166782,1.033305,-0.542213,5.939273,4.247185,1.090582,6.487411,0.688187,2.410206,-3.025156,0.478683,5.968493,4.054031,0.770656,-1.941201,2.604293,0.811129,7.238249,2.690399,-4.660174,6.487411,0.301490,0.1
157,0.6898091169957169,0.09011376613529144,0.28093369967527426,17,19,0.010356870681585351,True,0.645010,-4.208181,0.589558,2.514538,1.430254,1.658635,-2.901571,3.446485,1.638955,0.512651,3.408438,-3.221159,-1.235174,0.858471,-0.263734,-1.390263,0.564420,2.960650,-1.547542,2.233904,-0.483906,0.678720,-4.207331,4.514565,4.371333,0.277702,4.138894,-0.064274,2.381659,-2.217273,1.077078,6.537268,3.915223,0.663503,-1.974272,1.585072,0.802453,6.404183,2.530649,-4.208181,6.537268,0.317094,0.1
139,0.6462628940257792,0.06149657584689124,0.11326622058135073,18,12,0.0589139737256581,True,0.176016,-3.693303,1.902263,2.790011,-0.390250,1.237638,-2.497540,3.748084,1.630695,-0.391309,1.221852,-5.110334,3.772290,1.792327,-0.702687,-0.648163,2.142169,3.689035,-2.409569,0.717203,-1.456296,0.657377,-4.287741,7.573083,4.139269,1.598656,2.276194,-1.290946,2.451564,-2.443988,3.301704,6.019319,4.165570,-0.191818,-2.869238,0.262748,0.802275,8.194329,2.862574,-5.110334,7.573083,0.280263,0.1
52,0.8884538922356179,0.05916836359300595,0.23006375062504494,21,12,0.00769953648209628,False,0.941988,-3.938867,2.285126,2.514565,-1.851105,5.443223,-1.953503,2.549730,1.921491,-1.495024,1.973153,-5.163971,-1.539677,1.775963,1.646251,0.403338,1.400495,3.010368,-2.384076,-0.356785,-1.347871,-1.079502,-4.684765,6.610069,3.541612,1.179601,3.911651,-1.399322,1.538517,-1.445431,3.338527,6.401206,5.646628,0.787482,-3.517745,2.155245,0.800516,9.025328,3.004218,-5.163971,6.610069,0.266464,0.1
469,0.4569985601102907,0.09999468207780626,0.20191688894617812,19,29,0.027159455131067482,True,-1.001126,-4.968817,0.398592,3.067656,-0.327421,0.454019,-3.330132,3.258273,2.089503,0.291859,2.185464,-3.245806,-1.613117,2.166180,-1.103073,-0.448450,-0.651002,2.878403,-0.685565,-0.087305,0.222179,0.862770,-2.177247,7.258330,4.611560,0.817556,6.538120,-0.111655,2.849327,-3.136325,-0.245371,5.907750,3.563699,0.730957,-2.007896,3.572109,0.794000,7.945740,2.818819,-4.968817,7.258330,0.281678,0.1
129,0.8162370650173952,0.07415674381813109,0.0909371574925495,18,10,0.020053516093370652,True,1.048106,-2.622993,0.507436,2.658579,0.525464,0.546863,-2.209252,4.003282,3.253398,-2.511589,1.750972,-3.993853,3.021393,-0.087037,-0.115975,-0.975026,2.269243,2.987904,-1.430658,-0.583749,-1.459371,0.375226,-4.677016,6.536013,3.923941,1.594870,2.849456,-0.402636,2.038847,-5.648360,5.518263,5.750444,4.885609,0.316190,-2.547784,1.481949,0.793838,8.625648,2.936945,-5.648360,6.536013,0.270294,0.1
224,0.5383698193454759,0.09900149480224109,0.2246619428035693,17,42,0.024321778698122125,True,-0.789664,-5.245960,0.402617,3.065319,1.652204,1.482055,-2.675596,3.407459,0.939248,0.183883,3.996823,-2.002141,-1.301863,2.002232,-1.840150,-1.019994,-0.756019,4.037512,-1.740892,1.540578,-0.026337,0.862770,-0.771331,5.208745,4.971399,1.033189,3.057393,-0.606563,2.602285,-2.913152,0.214117,6.051241,3.008376,0.703552,-1.670207,1.440032,0.791754,6.355318,2.520976,-5.245960,6.051241,0.314067,0.1
168,0.6714510716300517,0.09436242726070376,0.20023888458725492,5,79,0.01054022647153043,True,-1.918890,-4.519140,0.501350,2.634724,4.968335,0.619337,-2.436779,1.565252,-1.160543,-2.289491,1.982255,-2.809060,3.106705,-0.357872,3.333646,-1.728124,1.605939,3.260843,0.441486,-4.494547,0.876004,-1.594322,-1.272462,5.973201,3.952728,5.456910,4.473672,0.521293,3.163898,-3.428097,-0.686783,4.425176,4.892025,-1.600127,-3.252387,4.156654,0.787856,9.164658,3.027319,-4.519140,5.973201,0.260249,0.1
332,0.5032882331604531,0.09296927278659584,0.09885124133967602,5,24,0.00950327516013063,True,-2.315568,-4.520255,0.501350,2.711193,5.160738,0.619337,-2.439160,1.305432,-1.565887,-2.325080,1.982255,-2.630037,3.403270,-0.357872,3.172853,-1.893306,1.429031,3.343764,0.877146,-4.665737,1.030866,-1.803811,-1.155329,6.097937,4.141517,5.835974,4.455504,0.528591,3.258602,-3.428097,-1.017119,4.518086,4.460745,-1.592362,-3.006738,4.156654,0.785402,9.498160,3.081909,-4.665737,6.097937,0.254843,0.1
146,0.6151565393804085,0.077397922457669,0.321001491662001,12,17,0.06941230787164306,True,0.576056,-8.069393,1.334500,2.671704,1.770646,1.907475,-2.630031,4.191291,3.222719,-1.912114,1.158332,-1.614218,-1.025459,-0.093668,-0.228296,-1.627737,0.519582,3.002495,-2.118146,-0.656618,-1.456397,4.068736,-1.396825,5.347969,1.695222,-1.119505,4.079187,-0.545837,2.009054,-0.291492,8.545600,5.455380,-1.184407,0.108381,-0.823144,3.351654,0.783964,8.856567,2.975999,-8.069393,8.545600,0.263429,0.1
93,0.6161736788463165,0.0771550948346633,0.11151097674069597,8,22,0.05668570478110882,True,0.705884,-7.017215,4.702172,2.385594,2.597605,0.619337,-1.506828,3.152961,-2.964421,-2.881158,1.982255,-3.875654,-0.162825,2.518760,5.133473,-0.360437,2.861171,3.784935,-0.218009,-0.043753,-0.287286,-1.779393,-2.316704,6.477976,3.238709,0.019501,3.916107,2.500713,2.035968,-4.249744,3.890660,4.263552,-2.040957,-0.665666,-2.380723,4.156654,0.783145,9.485485,3.079851,-7.017215,6.477976,0.254280,0.1
430,0.49484624585713116,0.09224419920953049,0.18113577675522416,27,18,0.01919705818154137,True,-1.319681,-4.959832,0.243286,3.764810,-0.744513,4.230540,-2.324184,2.330186,2.874841,1.098882,1.597635,-6.092192,-4.127325,0.536292,1.204683,-0.019216,-0.545304,1.975581,-2.591363,1.331474,-1.572164,-0.117348,-2.123130,5.419442,3.989686,1.011812,5.291894,0.100073,0.903714,-1.420784,5.061347,5.953954,5.661776,0.497438,-1.611499,2.645247,0.782113,9.015914,3.002651,-6.092192,5.953954,0.260474,0.1
243,0.4659963853130622,0.08883815195192625,0.22971665753682904,15,35,0.09730789491579703,True,-3.003576,-5.634070,0.403521,2.060897,1.567405,2.036964,-1.553176,4.031199,-1.804756,0.063643,1.982255,-1.788127,-1.330566,2.386079,-3.212615,-2.469468,2.861171,3.330746,-2.151192,1.561240,0.484728,0.862770,0.036356,7.360474,3.529108,1.332859,3.968173,0.051625,3.072796,-3.168666,0.693096,4.819450,2.218314,0.622329,-1.240610,4.156654,0.781584,7.472013,2.733498,-5.634070,7.360474,0.285928,0.1
422,0.5197838514871349,0.0949199539547598,0.1811645997886289,19,24,0.009874581411016447,False,-0.777228,-5.026474,0.394981,3.120575,-0.178560,0.390694,-3.390901,3.292650,2.107233,0.336721,2.333099,-3.585425,-1.616624,1.837011,-0.752634,-0.176695,-0.583401,2.806686,-0.878462,0.322047,0.103935,0.862770,-2.278713,6.268533,4.487405,0.774747,6.951430,-0.016340,2.740998,-3.086352,0.039040,6.109688,3.829792,0.700338,-1.909577,2.576027,0.781361,7.684310,2.772059,-5.026474,6.951430,0.281870,0.1
358,0.5743897856149501,0.09463563694087442,0.2047443143398067,19,69,0.006637929360790214,False,-0.652517,-5.044398,0.399088,3.075211,-0.106273,0.414310,-3.404460,3.324574,2.121552,0.282927,2.338257,-3.608911,-1.612617,1.743002,-0.653172,-0.070492,-0.445055,2.757613,-0.963120,0.400230,0.042113,0.862770,-2.322870,6.002720,4.397958,0.774733,6.979700,0.021593,2.682114,-3.107561,0.164574,6.073032,3.914586,0.644397,-1.937691,2.620112,0.780779,7.581509,2.753454,-5.044398,6.979700,0.283563,0.1
122,0.7436248114891126,0.06687284676169875,0.1477142915143262,27,14,0.019793632231050785,True,-0.159370,-5.520458,1.102985,4.092162,-1.016149,4.062958,-1.861482,2.940486,2.812844,0.934920,1.470561,-5.919554,-2.143231,0.429817,1.136892,0.579449,-0.095452,1.950086,-2.055623,0.848140,-1.625324,-0.189141,-4.300731,5.503772,4.132897,1.251644,5.667778,-1.555373,1.123190,-0.886429,2.374503,6.417482,5.365228,0.841723,-1.789398,2.163504,0.780147,8.807417,2.967729,-5.919554,6.417482,0.262877,0.1
223,0.4952595364147872,0.09296052856654106,0.2342573776667795,19,24,0.02229340196737914,True,-0.624016,-4.951077,0.404336,3.026596,-0.193769,0.231101,-3.340128,3.380049,2.184624,0.244932,2.297544,-3.600799,-1.607054,1.957612,-0.732482,-0.152917,-0.443549,2.738504,-0.903297,0.402932,0.106414,0.862770,-2.336086,6.945463,4.418357,0.754732,6.495893,-0.075098,2.711856,-3.150935,-0.084340,5.936466,3.817334,0.619092,-2.013518,2.720988,0.779126,7.698922,2.774693,-4.951077,6.945463,0.280797,0.1
371,0.23264990015805517,0.09368046760064702,0.20266231137105947,5,16,0.020490312495266515,True,-1.976229,-5.611342,0.499633,2.848795,3.707835,1.479078,-2.168114,2.033537,-0.542973,-2.362376,1.534518,-2.822246,3.286199,-0.798286,5.287643,-2.011757,1.912704,3.629218,0.461903,-4.637801,0.152952,-1.840418,-2.316704,6.415510,3.480911,4.391063,4.661273,1.068627,2.696712,-3.814494,0.204162,4.777047,5.771667,-1.493934,-3.706246,3.772107,0.776949,10.211031,3.195470,-5.611342,6.415510,0.243141,0.1
396,0.20017947424565366,0.09264845208722274,0.11396031537343031,19,22,0.02150250128176301,True,-1.071919,-4.963392,0.383701,3.250773,-0.396438,0.174435,-3.335266,3.233421,2.049094,0.464751,2.311876,-3.550011,-1.626156,2.114304,-1.020445,-0.400141,-0.823478,2.923105,-0.638968,0.216744,0.301568,0.862770,-2.257733,7.180997,4.720373,0.769028,6.633707,-0.168099,2.902612,-3.024417,-0.346130,6.115792,3.549153,0.854340,-1.825470,2.400167,0.776796,7.966299,2.822463,-4.963392,7.180997,0.275219,0.1
83,0.6230429564949299,0.09135785243994239,0.04661512797892542,19,24,0.026509588019160257,True,-1.329455,-4.929128,0.373044,3.367343,-0.553192,0.036430,-3.306481,3.168047,1.973372,0.575080,2.298568,-3.501657,-1.633336,2.279144,-1.226083,-0.553820,-1.014466,3.022133,-0.454469,0.131114,0.453446,0.862770,-2.220779,7.381895,4.895645,0.764235,6.456306,-0.273180,3.024559,-2.958410,-0.584025,6.140340,3.327178,0.991881,-1.731868,2.691166,0.776204,8.110916,2.847967,-4.929128,7.381895,0.272547,0.1
442,0.560338436440126,0.09229146207405803,0.20219886299482426,19,29,0.013501986484141965,True,-0.657646,-5.014650,0.398641,3.089193,-0.165988,0.279192,-3.383109,3.343216,2.128097,0.304143,2.330604,-3.695069,-1.613068,1.835444,-0.690077,-0.085166,-0.482051,2.761029,-0.920563,0.442455,0.087096,0.862770,-2.389223,6.417121,4.434882,0.752385,6.762551,-0.036818,2.710973,-3.107622,0.041256,6.049602,3.862167,0.657790,-1.940370,2.506446,0.774323,7.659833,2.767640,-5.014650,6.762551,0.279777,0.1
303,0.843066131155084,0.09374481319520898,0.22805751821758413,19,25,0.018505600549286003,True,-0.636753,-4.971769,0.403224,3.035470,-0.174825,0.291035,-3.355104,3.364099,2.178207,0.256645,2.306636,-3.599310,-1.608275,1.907308,-0.714968,-0.152824,-0.463526,2.744628,-0.917701,0.387872,0.089397,0.862770,-2.319145,6.724618,4.414142,0.761008,6.631936,-0.048113,2.705305,-3.141947,-0.020928,5.979664,3.843524,0.624649,-1.997834,2.482153,0.774202,7.653136,2.766430,-4.971769,6.724618,0.279856,0.1
150,0.422641649991759,0.06976504266525625,0.06806166563730394,9,20,0.0684787678786948,True,0.966961,-4.641749,0.388119,3.388477,2.837063,0.779580,-1.057957,3.532798,-3.092061,-3.237467,1.905862,-3.630012,3.773014,2.382789,3.332617,-1.349698,-1.090276,4.433211,-1.028569,0.388739,-0.665405,-1.560978,-1.999819,7.183107,2.855584,-0.686995,3.158659,3.714215,2.834406,-4.146999,4.003818,4.417530,-2.171004,-0.689435,-1.624600,4.143182,0.770742,8.667804,2.944113,-4.641749,7.183107,0.261791,0.1
67,0.7384636248094314,0.08776657217418438,0.23949638791819605,17,19,0.013302910089805805,True,0.647024,-4.101788,0.601275,2.570625,1.427034,1.688336,-2.898827,3.407715,1.602310,0.639698,3.414844,-3.285201,-1.339366,0.873978,-0.266713,-1.605873,0.549729,2.997261,-1.420003,2.299743,-1.700458,0.677985,-4.465794,4.698333,4.485592,0.180007,4.032230,-0.093975,2.447043,-2.094694,1.000338,6.657751,3.826127,0.770012,-1.928365,1.421969,0.769886,6.670596,2.582750,-4.465794,6.657751,0.298088,0.1
234,0.4987722844510363,0.08916048821726072,0.22019164953130613,19,27,0.02520877791008411,True,-0.603405,-4.955945,0.401820,3.066103,-0.225872,0.069623,-3.340109,3.396231,2.167121,0.278279,2.307756,-3.783643,-1.609784,1.978042,-0.722941,-0.098262,-0.400184,2.737293,-0.884229,0.519155,0.135760,0.862770,-2.476374,6.942976,4.444988,0.728537,6.338233,-0.122844,2.728853,-3.132836,-0.136129,5.942270,3.792134,0.639910,-1.983327,2.696056,0.769390,7.721135,2.778693,-4.955945,6.942976,0.276889,0.1
248,0.7390792848210769,0.08978231857970313,0.17141145786639422,17,20,0.015350910278715494,True,-0.212330,-4.827313,0.474969,3.384331,1.200206,1.253032,-3.061119,3.139072,1.192809,-1.212739,3.618962,-3.159979,-1.575191,1.227927,-1.000675,-1.429766,0.297411,3.289617,-1.134521,1.822904,-0.245124,0.975908,-2.120249,5.002517,4.904807,1.069086,3.527709,0.116804,2.437457,-2.583683,0.615275,6.447295,3.286282,1.046619,-1.247437,1.156746,0.768823,6.344491,2.518827,-4.827313,6.447295,0.305230,0.1
227,0.5107087208997657,0.09096617022438191,0.2340763311518843,19,28,0.019150184782925853,True,-0.546960,-4.981935,0.404303,3.031852,-0.157461,0.197838,-3.361247,3.396559,2.178958,0.249796,2.315707,-3.751450,-1.607090,1.869261,-0.647473,-0.048625,-0.367949,2.713538,-0.956312,0.511727,0.071792,0.862770,-2.438885,6.689466,4.377182,0.739017,6.539316,-0.057571,2.680532,-3.144240,0.015330,5.972120,3.881429,0.603012,-1.998014,2.406717,0.767861,7.641043,2.764244,-4.981935,6.689466,0.277784,0.1
235,0.5240818639059363,0.09630099596151066,0.2553735248728744,17,24,0.020483961764996877,True,-0.592041,-5.218929,0.408160,3.072429,1.575001,1.509804,-2.727576,3.423635,1.022871,0.032552,3.859244,-2.181748,-1.278691,1.799592,-1.588234,-0.795283,-0.573030,3.696474,-1.774028,1.549526,-0.052971,0.862770,-1.357540,4.980122,4.808685,1.002320,3.271666,-0.589267,2.516187,-2.899987,0.258138,6.043758,3.260511,0.618867,-1.728191,1.408199,0.767305,6.230838,2.496165,-5.218929,6.043758,0.307394,0.1
208,0.455644144446686,0.09272786333008745,0.23317022997177078,17,38,0.026504138867939057,True,-0.654221,-5.212818,0.404141,3.167335,1.559223,1.372595,-2.706649,3.425224,0.944204,0.060267,3.859926,-2.176745,-1.301605,1.917271,-1.626184,-0.837268,-0.550410,3.748776,-1.715635,1.587445,-0.091438,0.862770,-1.293498,5.296475,4.891826,0.998421,3.133766,-0.679870,2.569543,-2.867291,0.225030,6.039015,3.144107,0.674766,-1.681090,1.130872,0.767174,6.300791,2.510138,-5.212818,6.039015,0.305630,0.1
457,0.7985585775075857,0.08940996070200342,0.17665933728673028,19,41,0.015867654741597945,True,-0.698948,-5.018256,0.394205,3.147377,-0.218313,0.152239,-3.382226,3.335830,2.080714,0.354138,2.339788,-3.790354,-1.617347,1.876218,-0.723922,-0.062454,-0.504378,2.784138,-0.870998,0.499382,0.134913,0.862770,-2.481932,6.582407,4.494504,0.735286,6.662166,-0.084690,2.748780,-3.078384,-0.040113,6.057450,3.808246,0.703298,-1.895190,2.322780,0.766920,7.721865,2.778824,-5.018256,6.662166,0.275987,0.1
